id,nama,tanggal,jumlah
TRX00606,EJHRC,2025-07-21,25.58
TRX00607,MTOFE,2025-12-24,334.85
TRX00608,MIBYI,2023-12-08,877.37
TRX00609,DHPXS,2024-07-19,720.55
TRX00610,YXMBO,2024-09-11,841.64
TRX00611,XAHJV,2024-12-02,93.42
TRX00612,ZMVDL,2025-08-04,776.93
TRX00613,FDEJH,2025-09-03,378.58
TRX00614,OVKJI,2024-03-30,287.02
TRX00615,QEJDO,2023-01-13,204.95
TRX00616,NWBVR,2025-07-17,139.69
TRX00617,BLLFW,2025-09-06,376.89
TRX00618,BXNKG,2024-04-11,561.14
TRX00619,TPFYB,2025-09-09,871.87
TRX00620,XMIPQ,2024-07-01,270.0
TRX00621,HMVJM,2025-12-27,585.7
TRX00622,LMHCQ,2023-07-27,210.19
TRX00623,MVFTN,2025-08-12,477.87
TRX00624,MIIID,2024-07-08,917.66
TRX00625,BLQWN,2025-01-13,864.76
TRX00626,USZNG,2025-02-14,91.97
TRX00627,KSCIA,2025-07-16,886.17
TRX00628,NZMQT,2025-02-05,750.33
TRX00629,YMKQE,2024-01-13,155.55
TRX00630,XWFLS,2025-02-23,240.69
TRX00631,IZZRA,2025-10-25,958.97
TRX00632,CJTAC,2024-06-28,556.46
TRX00633,KDVEB,2024-06-23,134.06
TRX00634,RPLHW,2025-05-26,574.01
TRX00635,JUIXU,2023-10-18,101.39
TRX00636,HDZRQ,2023-11-16,955.45
TRX00637,YGNVM,2023-11-11,279.76
TRX00638,REDCV,2023-10-20,954.55
TRX00639,BDMOE,2025-11-03,58.4
TRX00640,AUJZB,2025-07-16,432.09
TRX00641,UACCY,2023-03-29,354.0
TRX00642,KVJPH,2023-05-14,886.81
TRX00643,QSYZH,2024-12-16,147.15
TRX00644,AKDUP,2024-02-20,499.53
TRX00645,TAJRU,2023-09-10,611.94
TRX00646,GIVFZ,2025-08-20,117.46
TRX00647,EEPZM,2025-06-09,91.58
TRX00648,HPTMT,2024-09-28,296.56
TRX00649,DOXKG,2024-02-25,937.54
TRX00650,EIZSD,2023-05-22,952.07
TRX00651,IWWIS,2025-05-19,692.27
TRX00652,RJEHQ,2025-06-17,819.85
TRX00653,QTORV,2023-04-28,550.22
TRX00654,LVKKG,2025-04-01,89.37
TRX00655,SMSMC,2024-04-12,652.74
TRX00656,AKMAZ,2025-05-07,27.29
TRX00657,MBUZV,2024-11-10,16.74
TRX00658,LAZHS,2025-08-15,775.24
TRX00659,TAVEN,2023-04-09,698.03
TRX00660,ABBDL,2023-11-01,301.17
TRX00661,IKTGI,2025-09-26,123.85
TRX00662,ISCQV,2025-02-04,926.22
TRX00663,PMQOW,2023-06-27,859.62
TRX00664,LXCWY,2025-04-05,122.14
TRX00665,CDWEE,2023-02-11,606.96
TRX00666,JIXXG,2024-08-03,695.71
TRX00667,IPBPN,2025-03-03,489.55
TRX00668,NJVKD,2025-12-29,173.43
TRX00669,HEINI,2025-03-01,723.5
TRX00670,DQJNE,2023-02-22,837.56
TRX00671,XSPHU,2024-10-05,628.24
TRX00672,FRESY,2025-08-26,573.39
TRX00673,DOYIZ,2025-09-21,128.01
TRX00674,WXMOH,2025-04-03,264.59
TRX00675,BVQDH,2025-07-05,252.0
TRX00676,JGSTJ,2024-11-15,417.11
TRX00677,NYKYA,2024-04-24,595.38
TRX00678,OZISN,2023-12-07,496.73
TRX00679,IMPQU,2024-02-28,122.39
TRX00680,OGHOS,2025-06-30,584.35
TRX00681,QSUZO,2025-09-22,935.14
TRX00682,DONRU,2025-01-21,878.97
TRX00683,DDYTU,2024-12-30,128.19
TRX00684,HPPJE,2023-09-25,766.79
TRX00685,YBUZV,2024-06-29,901.66
TRX00686,USXZY,2024-09-18,355.76
TRX00687,QWWYL,2023-01-27,706.55
TRX00688,BLSOA,2024-07-15,821.31
TRX00689,UIPEQ,2025-01-15,779.53
TRX00690,UCIZR,2024-12-28,334.75
TRX00691,AXFTW,2024-12-01,965.32
TRX00692,UEFSV,2025-01-06,256.88
TRX00693,FAUQA,2025-04-20,605.03
TRX00694,IQHKB,2023-07-02,78.69
TRX00695,LCRFB,2023-08-06,522.4
TRX00696,WTCNC,2025-09-24,911.25
TRX00697,SWKGZ,2024-01-18,496.68
TRX00698,KZUHF,2025-07-04,168.2
TRX00699,QWYWL,2025-04-12,306.21
TRX00700,HSKPI,2023-09-16,57.87
TRX00701,HLJCZ,2025-02-12,68.05
TRX00702,SOIUL,2024-07-17,954.28
TRX00703,FXWLW,2025-09-13,356.92
TRX00704,JQXXL,2025-09-21,205.93
TRX00705,JGBIW,2025-06-13,788.34
TRX00706,HFXDP,2025-06-22,897.83
TRX00707,KWKRI,2025-05-17,146.76
TRX00708,GRGSM,2024-01-01,856.14
TRX00709,NZIDI,2023-09-06,868.6
TRX00710,RQICS,2024-11-18,491.93
TRX00711,QIPWD,2024-11-26,425.27
TRX00712,NTYTT,2024-07-15,455.01
TRX00713,FEGTN,2023-06-21,33.1
TRX00714,EWBVP,2023-01-29,946.55
TRX00715,KOUGE,2023-05-18,458.13
TRX00716,HGYBH,2025-08-20,868.82
TRX00717,ILWMG,2024-11-15,31.04
TRX00718,HTBGE,2025-08-24,746.3
TRX00719,ACEJK,2023-10-28,104.34
TRX00720,ZGTBT,2023-07-06,877.26
TRX00721,YAWED,2025-09-21,333.84
TRX00722,ZAWRF,2025-09-02,100.3
TRX00723,ELKKM,2023-06-06,126.0
TRX00724,ONXLQ,2023-03-05,606.88
TRX00725,RZZEC,2023-02-27,496.21
TRX00726,KTOOA,2023-08-03,414.15
TRX00727,VTREB,2024-01-23,36.75
TRX00728,VHARY,2024-12-12,698.41
TRX00729,KNLAH,2024-07-12,99.66
TRX00730,PUNSF,2024-02-03,468.4
TRX00731,RXVAF,2024-12-07,158.9
TRX00732,NZCTI,2024-05-27,405.37
TRX00733,TSFYV,2025-08-25,851.14
TRX00734,WKMAX,2025-02-28,530.74
TRX00735,LESBC,2024-12-31,183.21
TRX00736,ADTKE,2024-09-30,663.18
TRX00737,ULSHN,2025-08-18,294.81
TRX00738,QURMS,2023-03-13,104.52
TRX00739,GQXAH,2025-10-22,688.72
TRX00740,WNETB,2023-04-02,352.01
TRX00741,VTGHL,2024-11-27,133.77
TRX00742,IHPNJ,2023-05-13,207.91
TRX00743,FLGUL,2023-07-30,43.2
TRX00744,ZNIXY,2024-03-25,464.64
TRX00745,CGPLF,2024-11-16,334.16
TRX00746,YMHSD,2023-10-17,332.47
TRX00747,PSMEJ,2025-01-16,209.91
TRX00748,QFSFH,2023-09-03,598.58
TRX00749,GDNZF,2024-06-01,36.12
TRX00750,ZTLIJ,2024-08-13,619.34
TRX00751,FFFSF,2025-09-01,726.14
TRX00752,DKTLB,2025-07-09,331.67
TRX00753,AWNTU,2024-08-11,498.98
TRX00754,AXHNU,2023-11-21,765.44
TRX00755,HKFKC,2024-08-19,956.25
TRX00756,OURCY,2025-12-23,831.16
TRX00757,RTSKQ,2025-02-26,405.76
TRX00758,WZUVO,2024-02-12,284.14
TRX00759,PMQVR,2024-08-29,773.51
TRX00760,BVOBT,2025-08-27,667.01
TRX00761,IECAY,2024-04-26,655.66
TRX00762,VDPME,2024-09-05,869.58
TRX00763,IMAHE,2023-10-23,132.08
TRX00764,GVZCT,2025-04-29,149.69
TRX00765,OAKMU,2024-04-23,146.0
TRX00766,PPIGN,2025-09-17,355.04
TRX00767,FZCVB,2025-08-26,517.03
TRX00768,LEZFH,2025-09-07,415.15
TRX00769,OZPEP,2025-01-01,345.43
TRX00770,CCHLP,2024-06-24,467.33
TRX00771,CAUOT,2025-08-08,165.42
TRX00772,ACRFK,2024-04-03,478.56
TRX00773,YBCPR,2023-12-06,296.63
TRX00774,QOZYP,2025-01-12,963.01
TRX00775,LMWZH,2025-10-15,664.46
TRX00776,NVPRM,2023-07-03,922.98
TRX00777,WGICY,2025-01-11,923.83
TRX00778,CNQYR,2024-10-28,162.61
TRX00779,MMPWG,2024-07-24,472.09
TRX00780,BGJDZ,2024-10-01,298.05
TRX00781,JXFKP,2025-01-31,469.29
TRX00782,VVWBD,2025-12-21,835.46
TRX00783,IGKLK,2025-05-31,242.31
TRX00784,SNIZE,2024-09-06,869.54
TRX00785,EIEUL,2023-07-02,83.47
TRX00786,MVOLR,2023-04-27,937.52
TRX00787,BABXO,2024-06-25,790.38
TRX00788,FCZSU,2025-02-28,934.88
TRX00789,VKSYR,2025-09-06,62.81
TRX00790,GQAUI,2024-05-26,592.2
TRX00791,TJNUG,2025-12-15,491.37
TRX00792,ICGAB,2025-05-22,928.7
TRX00793,MQNER,2025-09-01,191.24
TRX00794,QQCNZ,2023-04-07,336.89
TRX00795,OKJJH,2023-04-07,660.98
TRX00796,QGQOC,2024-05-30,650.43
TRX00797,YUTCT,2024-02-26,384.4
TRX00798,QTODY,2024-07-29,602.63
TRX00799,NEYIF,2023-06-18,183.95
TRX00800,NBQCU,2024-08-21,33.21
TRX00801,ERWOS,2024-05-30,99.49
TRX00802,UROBG,2025-10-22,946.96
TRX00803,NWTYC,2024-03-06,541.28
TRX00804,HKEBJ,2025-04-08,899.54
TRX00805,NZUQU,2025-02-27,677.12
TRX00806,YCOQC,2024-09-18,407.93
TRX00807,USUCH,2023-03-01,35.87
TRX00808,UYLJI,2023-05-19,197.26
TRX00809,KICDO,2025-09-25,459.98
TRX00810,IAUES,2025-10-15,532.06
TRX00811,IIGZO,2025-04-04,347.17
TRX00812,QUPNR,2024-09-04,600.78
TRX00813,ZMCIW,2024-06-07,447.77
TRX00814,LAKNA,2025-05-01,33.91
TRX00815,NXZML,2024-06-06,767.1
TRX00816,IEFXC,2023-10-30,445.06
TRX00817,TEJVE,2024-03-24,858.46
TRX00818,XPPMX,2025-04-09,196.0
TRX00819,LENQP,2024-12-26,613.61
TRX00820,NAPOI,2025-02-16,728.91
TRX00821,NPXDZ,2024-09-21,934.39
TRX00822,UVDBL,2024-10-14,752.75
TRX00823,HIDHH,2024-08-30,760.26
TRX00824,LXKVB,2023-05-17,16.68
TRX00825,VXRYN,2025-06-20,751.15
TRX00826,HQSEU,2023-11-03,741.6
TRX00827,FGYUP,2023-02-12,457.09
TRX00828,OZBGP,2024-04-30,597.9
TRX00829,VZMKD,2024-05-23,12.72
TRX00830,LZBFX,2024-03-17,360.86
TRX00831,HWYCT,2023-12-08,767.41
TRX00832,PEERG,2023-04-03,795.77
TRX00833,TTROF,2025-09-06,769.39
TRX00834,KWKWJ,2023-01-10,95.29
TRX00835,OQKKY,2023-12-20,502.43
TRX00836,PZGPM,2023-02-28,840.44
TRX00837,CCCJZ,2024-12-29,720.35
TRX00838,LWNXQ,2023-07-05,204.33
TRX00839,ACLOJ,2024-04-03,273.56
TRX00840,QHSHU,2025-06-18,175.72
TRX00841,SEYZU,2024-12-08,205.13
TRX00842,JJLZF,2024-07-06,320.4
TRX00843,LUBLT,2025-07-28,336.78
TRX00844,VEXCW,2025-04-21,31.65
TRX00845,CXCYR,2025-09-22,658.17
TRX00846,BABWH,2024-01-25,762.7
TRX00847,CXTCC,2024-01-30,825.81
TRX00848,VHRVU,2024-11-23,300.48
TRX00849,NNTUS,2024-06-10,502.64
TRX00850,ESGGO,2023-03-04,65.07
TRX00851,OZXTE,2025-09-07,711.06
TRX00852,GLYBZ,2024-11-18,384.81
TRX00853,EQYTW,2023-12-09,665.66
TRX00854,PJFEQ,2023-05-14,606.37
TRX00855,RTIGO,2025-04-26,953.29
TRX00856,TTXTH,2023-06-23,426.66
TRX00857,RTCPG,2023-02-22,705.54
TRX00858,CXRDW,2023-05-04,17.98
TRX00859,LSWAE,2023-06-27,991.15
TRX00860,ZIJCP,2024-11-11,359.48
TRX00861,SQNCX,2023-11-07,855.7
TRX00862,UFNIU,2025-05-20,414.95
TRX00863,ETHAK,2025-11-26,197.13
TRX00864,UGSEI,2023-10-03,904.4
TRX00865,NUEAN,2024-04-23,832.64
TRX00866,EXMIM,2023-06-14,649.92
TRX00867,HFFLH,2025-01-21,78.63
TRX00868,MTLHY,2025-01-24,648.96
TRX00869,JLEBU,2023-06-20,644.02
TRX00870,CHWYO,2024-06-27,316.23
TRX00871,KZCKF,2024-04-10,287.05
TRX00872,NHZHS,2025-01-26,843.85
TRX00873,BBVJS,2023-04-01,285.75
TRX00874,XGLUE,2024-12-12,560.37
TRX00875,CMQCT,2023-10-13,794.81
TRX00876,UJDLU,2023-02-10,930.07
TRX00877,KBJPP,2025-02-01,436.77
TRX00878,KKLRT,2025-09-25,762.45
TRX00879,XAJVI,2025-05-24,860.14
TRX00880,IZHMQ,2025-08-01,700.72
TRX00881,VTDAJ,2025-02-08,684.06
TRX00882,TZFRF,2024-01-01,341.38
TRX00883,THECM,2025-10-20,950.15
TRX00884,SENAB,2023-07-14,490.99
TRX00885,OJHRO,2025-02-21,146.55
TRX00886,IKNSU,2024-02-17,16.23
TRX00887,GJCZF,2024-08-10,947.7
TRX00888,URYNN,2024-10-23,211.63
TRX00889,NZTGA,2024-12-21,120.41
TRX00890,DKBKS,2025-01-02,826.34
TRX00891,YJZIR,2024-06-28,589.53
TRX00892,IZDBO,2025-05-25,472.12
TRX00893,HWVDZ,2024-05-20,111.66
TRX00894,ZKRMJ,2024-02-24,983.01
TRX00895,SRIVB,2025-10-04,892.9
TRX00896,PMBMF,2023-12-09,239.97
TRX00897,XBLQO,2024-05-25,953.98
TRX00898,WNKBA,2025-08-26,932.04
TRX00899,VHZKH,2025-09-10,171.24
TRX00900,DTGTL,2024-09-23,107.73
TRX00901,UWBVJ,2023-01-26,788.45
TRX00902,IWAVD,2023-01-30,296.95
TRX00903,WDTXZ,2023-09-25,220.92
TRX00904,LEXMU,2025-07-18,348.44
TRX00905,IVVRB,2023-03-01,114.26
TRX00906,AXZWM,2024-06-28,701.59
TRX00907,UAQDX,2024-09-09,806.18
TRX00908,GGUAB,2024-01-01,495.91
TRX00909,NAMWB,2024-08-14,709.73
TRX00910,LEJUD,2025-07-16,596.16
TRX00911,SLHJQ,2025-07-09,241.72
TRX00912,MYJPN,2024-11-09,604.73
TRX00913,YFQZT,2025-07-23,235.37
TRX00914,RYFKD,2025-09-04,640.67
TRX00915,UJJXM,2023-04-29,171.25
TRX00916,VEVKN,2025-10-18,14.28
TRX00917,MTZDK,2025-09-29,834.96
TRX00918,KYYIP,2024-03-21,271.96
TRX00919,DFUQI,2023-05-05,402.39
TRX00920,ITRJI,2025-04-20,233.37
TRX00921,EKIAU,2024-03-23,85.51
TRX00922,IAMWO,2024-12-13,826.92
TRX00923,ZEKBN,2025-04-30,286.71
TRX00924,RBONK,2025-08-01,910.4
TRX00925,GKPBR,2024-06-19,314.3
TRX00926,NKRME,2025-10-21,135.58
TRX00927,KMCPA,2024-03-16,972.15
TRX00928,RMEXA,2024-07-12,594.54
TRX00929,DXFOG,2023-05-10,721.44
TRX00930,BNKLD,2024-02-10,73.3
TRX00931,XWYDA,2023-02-12,212.11
TRX00932,UXGNK,2023-11-05,867.22
TRX00933,APQNJ,2025-06-09,527.12
TRX00934,HQUOO,2023-11-10,101.44
TRX00935,MUUOG,2023-01-01,780.21
TRX00936,AMWQY,2023-04-15,407.9
TRX00937,LUPZH,2023-01-21,985.69
TRX00938,OWUSC,2025-03-03,666.65
TRX00939,DJXRF,2023-05-01,669.69
TRX00940,QKCJB,2025-03-17,300.56
TRX00941,KVWET,2025-05-30,356.45
TRX00942,EBWOO,2023-03-04,550.41
TRX00943,FMKSF,2025-09-19,100.62
TRX00944,SYZIP,2023-12-27,715.08
TRX00945,VMRUV,2023-04-03,797.82
TRX00946,MOFYN,2023-05-15,812.62
TRX00947,MICWL,2025-09-25,729.13
TRX00948,NSPSU,2025-06-13,364.8
TRX00949,ILLBF,2025-12-09,395.04
TRX00950,YTDJC,2024-02-09,770.5
TRX00951,JLEJY,2023-05-06,312.54
TRX00952,AVPDW,2025-10-31,810.74
TRX00953,KRACS,2025-08-15,165.34
TRX00954,RSBNV,2024-05-07,108.14
TRX00955,AWQXH,2024-01-20,217.13
TRX00956,ZPXDR,2023-10-06,933.34
TRX00957,WMQDM,2023-04-14,405.74
TRX00958,KINHK,2024-09-01,650.57
TRX00959,PCBEG,2023-07-16,622.3
TRX00960,XETNY,2024-02-15,454.78
TRX00961,TEWDH,2025-06-18,808.86
TRX00962,HTDMI,2025-02-05,38.31
TRX00963,ZOJWN,2023-01-10,665.7
TRX00964,PIZGB,2023-06-20,518.06
TRX00965,EEZNP,2025-06-22,603.28
TRX00966,CSLID,2024-09-05,567.83
TRX00967,GTRFF,2024-08-24,11.44
TRX00968,SFLPW,2025-04-01,191.54
TRX00969,MEESZ,2025-10-01,811.77
TRX00970,BLZPJ,2024-04-26,532.41
TRX00971,XKEEN,2025-06-17,41.02
TRX00972,GFUKO,2024-01-24,243.46
TRX00973,HYINB,2024-06-12,30.44
TRX00974,OZGMO,2024-11-19,56.75
TRX00975,KKLKZ,2023-02-20,499.64
TRX00976,WALNN,2024-03-26,575.76
TRX00977,UIEGJ,2023-10-10,390.58
TRX00978,YAUPP,2024-12-22,15.93
TRX00979,KIZWL,2024-11-18,953.71
TRX00980,ZXAMC,2023-04-06,934.62
TRX00981,TJLMO,2024-10-20,598.35
TRX00982,GSLBP,2025-09-17,862.31
TRX00983,OGSOR,2025-09-14,979.4
TRX00984,IWFPT,2023-02-05,876.91
TRX00985,CKAHI,2023-08-06,704.33
TRX00986,DJIVO,2025-03-08,328.43
TRX00987,KIJDI,2025-12-27,971.74
TRX00988,IVSQV,2023-08-09,957.9
TRX00989,JVBVB,2024-10-25,191.28
TRX00990,PYVPM,2023-01-06,54.63
TRX00991,SBFKF,2023-09-29,550.36
TRX00992,WQWAG,2024-10-27,34.28
TRX00993,NPXIC,2023-03-27,350.12
TRX00994,VUKLX,2025-01-31,213.61
TRX00995,UFLCN,2023-01-14,429.13
TRX00996,BEJTK,2024-01-19,70.41
TRX00997,FXGIU,2025-11-30,681.0
TRX00998,HSXAF,2024-08-06,409.41
TRX00999,CHKAN,2025-03-25,566.16
TRX01000,ZIDIZ,2025-05-03,10.45
TRX01001,FWROF,2025-09-04,50.96
TRX01002,NBRTR,2023-09-12,812.61
TRX01003,VDOKJ,2023-10-06,99.43
TRX01004,AIWUA,2025-08-11,409.02
TRX01005,YHVDU,2025-07-19,907.7
TRX01006,BMKYR,2024-02-03,542.28
TRX01007,BUHRG,2025-03-13,639.27
TRX01008,TUNRH,2024-12-07,882.24
TRX01009,YLPME,2023-04-26,526.12
TRX01010,UJQXC,2025-09-29,64.55
TRX01011,RTWRC,2025-07-21,123.85
TRX01012,UNXCJ,2024-02-19,408.2
TRX01013,OILVQ,2024-04-30,28.51
TRX01014,BIVAW,2025-06-03,514.03
TRX01015,MXIUN,2025-06-03,473.08
TRX01016,GZBPE,2025-06-23,237.33
TRX01017,VGKXD,2024-09-07,44.8
TRX01018,DTWFD,2025-03-03,719.96
TRX01019,SHNJN,2023-09-13,641.41
TRX01020,VINGS,2025-10-22,154.43
TRX01021,DVDQQ,2024-02-18,50.98
TRX01022,BYYES,2023-10-08,257.21
TRX01023,BZXPU,2024-07-07,358.14
TRX01024,MYOFJ,2024-04-26,266.1
TRX01025,STTIN,2024-02-27,656.85
TRX01026,CTHUW,2025-09-23,709.27
TRX01027,JGHPT,2025-05-14,506.93
TRX01028,SGRXP,2024-02-20,235.05
TRX01029,OVJNM,2025-01-10,733.58
TRX01030,YBVOG,2025-11-25,504.38
TRX01031,YVLQC,2024-07-28,363.7
TRX01032,XKOKR,2024-01-04,375.42
TRX01033,VELMN,2023-03-10,381.53
TRX01034,PXREN,2024-01-26,194.26
TRX01035,XXIDO,2024-09-19,432.75
TRX01036,NLOYK,2025-11-08,678.49
TRX01037,MYINR,2025-04-09,933.99
TRX01038,PJHXQ,2023-03-31,767.87
TRX01039,PUNHN,2023-07-18,947.95
TRX01040,WEKSG,2024-04-22,343.28
TRX01041,JLTHC,2023-07-10,636.31
TRX01042,DOMBY,2024-02-04,961.08
TRX01043,XXOWW,2025-09-19,551.49
TRX01044,ALPOB,2025-09-22,280.22
TRX01045,QOSCX,2023-07-31,186.76
TRX01046,QYSRZ,2023-01-27,845.33
TRX01047,BDSGB,2024-11-10,769.49
TRX01048,NESPO,2025-05-06,644.43
TRX01049,JEHFQ,2023-09-20,824.31
TRX01050,CRGEY,2023-12-29,103.35
TRX01051,YFLHZ,2025-06-09,510.51
TRX01052,ZUBKP,2023-04-08,520.45
TRX01053,YFDQK,2025-12-17,132.99
TRX01054,HDNJR,2023-05-31,548.54
TRX01055,FGUJY,2023-03-16,380.44
TRX01056,NWBOD,2024-10-07,113.07
TRX01057,BCZUW,2024-01-31,881.18
TRX01058,EOXJX,2025-02-05,302.06
TRX01059,GDMCE,2024-03-25,564.55
TRX01060,KKDIN,2024-09-19,393.16
TRX01061,UASJT,2024-06-14,597.53
TRX01062,GHHVA,2025-09-16,77.71
TRX01063,ASXML,2024-08-28,952.34
TRX01064,VWRWY,2024-05-20,641.93
TRX01065,XLWPS,2025-08-09,676.02
TRX01066,IUUHP,2023-05-16,820.94
TRX01067,UBRQF,2024-05-18,250.98
TRX01068,UZJBR,2023-09-26,662.36
TRX01069,KOZNR,2025-09-24,756.92
TRX01070,HZLDO,2024-12-15,750.64
TRX01071,CTMXI,2024-08-12,118.38
TRX01072,CRXGD,2023-04-05,477.75
TRX01073,POOTH,2023-03-08,283.53
TRX01074,OQYYH,2024-03-18,767.3
TRX01075,VJRPS,2024-08-02,571.59
TRX01076,JZLVO,2025-11-23,65.91
TRX01077,YXSPY,2025-01-27,671.21
TRX01078,STKOF,2024-01-24,685.53
TRX01079,LUABR,2023-03-10,113.57
TRX01080,BBPVO,2023-10-05,22.91
TRX01081,FVTLW,2024-02-25,54.58
TRX01082,FGBOC,2025-02-05,994.56
TRX01083,HKYVG,2024-02-10,785.4
TRX01084,EKMVB,2025-03-12,554.51
TRX01085,HIVXS,2024-11-07,191.19
TRX01086,RCTSW,2024-03-13,801.95
TRX01087,WBDYP,2023-12-26,524.42
TRX01088,PFVSR,2023-12-24,760.18
TRX01089,IXIHO,2025-10-08,29.67
TRX01090,JPGPC,2023-06-29,140.82
TRX01091,GSKLB,2025-09-25,698.96
TRX01092,EPENO,2024-09-11,637.27
TRX01093,ORTDT,2023-11-17,758.9
TRX01094,EKJOV,2023-10-11,695.52
TRX01095,FGSXN,2024-03-17,206.1
TRX01096,WVUHM,2025-03-26,217.59
TRX01097,OPXIK,2025-09-04,555.04
TRX01098,UXUTG,2025-05-24,786.66
TRX01099,RCIXJ,2023-01-19,987.69
TRX01100,QYTWK,2023-07-23,673.69
TRX01101,SDUWM,2025-10-22,267.94
TRX01102,UWTRE,2025-12-27,490.11
TRX01103,PVWWV,2025-10-26,94.36
TRX01104,ENEYM,2023-06-18,848.73
TRX01105,WSNQI,2025-01-28,105.35
TRX01106,WMBNL,2025-02-09,336.37
TRX01107,YOTAS,2023-03-04,376.75
TRX01108,NZDVK,2025-10-01,423.42
TRX01109,LBQJL,2024-02-04,658.99
TRX01110,BQSYE,2023-07-26,728.9
TRX01111,BCKVA,2023-12-07,131.27
TRX01112,SEHJQ,2024-08-19,519.79
TRX01113,FLCWQ,2025-07-14,545.75
TRX01114,JIQAX,2023-04-04,267.8
TRX01115,PJJVF,2023-05-29,58.4
TRX01116,TXJXX,2025-06-28,789.35
TRX01117,OTITL,2025-06-03,919.86
TRX01118,OZCKG,2023-11-18,840.71
TRX01119,RKIGA,2025-02-02,226.44
TRX01120,VXTPP,2024-06-08,613.59
TRX01121,HJUOS,2025-07-11,505.12
TRX01122,WNATE,2023-06-17,708.59
TRX01123,JEHNH,2024-06-23,439.47
TRX01124,SPHGG,2023-12-21,157.65
TRX01125,TDVZG,2023-06-24,85.72
TRX01126,JABKK,2023-07-08,573.33
TRX01127,RAZMB,2025-09-30,34.52
TRX01128,CJTSX,2023-04-02,518.6
TRX01129,DWBQE,2024-06-03,618.06
TRX01130,OXSUS,2025-07-10,217.91
TRX01131,OBCYI,2025-02-17,451.64
TRX01132,PJTVH,2024-07-18,995.1
TRX01133,AJYCU,2024-03-13,974.89
TRX01134,JXBNO,2024-10-29,94.39
TRX01135,PELEF,2025-04-20,456.95
TRX01136,VTIYP,2023-05-03,907.67
TRX01137,YDIDQ,2023-06-11,982.38
TRX01138,YZUEK,2024-12-08,830.06
TRX01139,TCBZD,2025-12-14,155.67
TRX01140,JHXFB,2024-05-08,583.64
TRX01141,CXMFM,2025-10-28,562.69
TRX01142,YWQMW,2024-07-02,933.65
TRX01143,TNWHZ,2025-04-16,93.07
TRX01144,UBXFQ,2025-01-20,323.57
TRX01145,UCZQG,2025-01-06,203.23
TRX01146,UTKLX,2023-05-01,115.07
TRX01147,YLVNK,2024-11-25,663.35
TRX01148,ZSTQQ,2025-06-11,543.33
TRX01149,CJQAO,2025-06-16,102.48
TRX01150,NHLRS,2023-04-19,895.87
TRX01151,SXSEF,2025-08-09,580.55
TRX01152,QPHXC,2023-02-06,148.4
TRX01153,LWESB,2025-02-27,140.69
TRX01154,HVVNJ,2025-01-15,28.42
TRX01155,HRRSJ,2023-06-08,878.24
TRX01156,SRVKH,2025-07-09,79.31
TRX01157,DUYGH,2023-08-03,883.73
TRX01158,ZNXHL,2024-12-25,325.49
TRX01159,SFWGC,2025-07-21,814.83
TRX01160,HVAYX,2023-03-29,139.96
TRX01161,GWTVR,2023-10-31,112.55
TRX01162,FYFVB,2025-03-19,55.52
TRX01163,BELCR,2023-03-29,698.89
TRX01164,SZGWP,2023-06-26,353.0
TRX01165,JGHAU,2023-12-18,857.58
TRX01166,UJMLS,2023-07-08,992.2
TRX01167,HJXUI,2024-10-28,331.57
TRX01168,GZYCK,2024-09-28,206.94
TRX01169,YYMZV,2025-02-15,110.73
TRX01170,DYBTG,2025-10-21,685.43
TRX01171,EEWPM,2023-02-25,504.19
TRX01172,QUELK,2025-07-27,984.13
TRX01173,SUNCN,2025-05-28,794.22
TRX01174,WRWTO,2025-06-16,509.85
TRX01175,MYJUU,2024-04-26,208.58
TRX01176,MVYSW,2023-11-26,269.98
TRX01177,CXDGT,2025-02-28,152.07
TRX01178,LYUDK,2025-09-04,243.2
TRX01179,ITJHA,2024-04-07,857.2
TRX01180,CEQOE,2023-02-23,844.91
TRX01181,ZJTVN,2024-12-03,673.66
TRX01182,MTPKL,2023-01-12,780.62
TRX01183,OQEXG,2024-12-05,159.11
TRX01184,ROYRO,2023-11-08,497.04
TRX01185,JWCGH,2025-12-05,979.97
TRX01186,NJLVJ,2024-08-09,535.63
TRX01187,EXKEZ,2025-08-27,188.1
TRX01188,XGGXX,2024-03-05,798.62
TRX01189,PCOHZ,2024-08-16,696.32
TRX01190,WNUOW,2024-02-10,35.78
TRX01191,EGEPU,2025-05-15,722.52
TRX01192,XVLWA,2025-08-27,513.12
TRX01193,HGMDW,2024-10-12,205.88
TRX01194,MJCTA,2024-08-12,810.65
TRX01195,TKJAP,2023-06-26,528.05
TRX01196,TKXDO,2025-02-14,520.94
TRX01197,NIYLG,2023-05-20,756.99
TRX01198,EAYNT,2023-05-16,175.48
TRX01199,LCFXG,2024-04-17,894.97
TRX01200,WGJLG,2024-05-01,989.99
TRX01201,HDTTH,2025-10-25,924.71
TRX01202,GAWAD,2025-09-04,580.46
TRX01203,HHYPB,2025-02-04,36.26
TRX01204,ELIMA,2024-11-06,743.68
TRX01205,VKHKA,2023-03-08,801.58
TRX01206,UCPIW,2025-11-12,411.84
TRX01207,GTXOI,2024-05-27,776.62
TRX01208,RQEHD,2023-02-12,743.81
TRX01209,OIUIB,2025-11-17,583.06
TRX01210,JRTRQ,2025-11-16,447.45
TRX01211,PWHMF,2025-08-09,12.12
TRX01212,LDPKW,2024-06-18,995.14
